CustomerID,Name,Gender,Age,City,Signup_Date,Last_purchase_date,purchase_amount,feedback_score,email,Phone_number,Country
320,Amit,Unknown,43.0,Unknown,2023-04-30,,2460.355,3.0,user319@mail.com,,India
321,Unknown,Male,43.0,Unknown,2023-04-26,,2460.355,2.0,,,India
322,Unknown,Unknown,43.0,Ahmedabad,2022-12-16,2023-11-13,2460.355,3.0,user321@mail.com,,Unknown
,Priya,Unknown,43.0,Chennai,,,2460.355,3.0,user322@mail.com,9723807759,Canada
C324,Neha,Unknown,43.0,Unknown,2022-11-15,2024-12-31,2460.355,3.0,,9270474264,India
,Unknown,Male,43.0,Pune,2020-10-06,2022-10-18,2294.07,3.0,,,Australia
326,Kiran,Female,43.0,Pune,2022-10-11,,2460.355,3.0,,,USA
327,Neha,Male,43.0,Mumbai,,,2460.355,5.0,user326@mail.com,9943649906,USA
328,Unknown,Female,43.0,Bangalore,2022-03-27,,2460.355,3.0,,,India
329,Amit,Male,43.0,Pune,,,2460.355,3.0,,,USA
330,Rahul,Unknown,67.0,Mumbai,,,2460.355,3.0,,,USA
331,Pooja,Female,43.0,Kolkata,,,2460.355,3.0,,,Canada
C332,Ravi,Male,43.0,Bangalore,,,2460.355,1.0,,,UK
,Pooja,Female,43.0,Hyderabad,2025-02-20,,2460.355,3.0,,,India
C334,Ankit,Female,43.0,Bangalore,,,3467.58,2.0,user333@mail.com,9709671208,Unknown
335,Pooja,Female,36.0,Kolkata,,,2460.355,3.0,,,Australia
336,Kiran,Male,43.0,Hyderabad,2021-06-09,,2013.93,2.0,,,Unknown
C337,Ankit,Female,68.0,Chennai,,2020-09-10,2460.355,3.0,user336@mail.com,,Australia
338,Kiran,Unknown,43.0,Mumbai,2023-04-10,,2460.355,3.0,,,Australia
339,Rahul,Female,43.0,Kolkata,,,2460.355,2.0,,,USA
C340,Unknown,Female,43.0,Kolkata,,,2460.355,3.0,user339@mail.com,,USA
341,Pooja,Unknown,43.0,Hyderabad,,,2460.355,3.0,,,Canada
342,Rahul,Female,43.0,Chennai,2021-11-25,,2460.355,3.0,,9799951183,UK
,Ankit,Female,43.0,Hyderabad,,,2460.355,3.0,,,India
344,Sneha,Female,43.0,Hyderabad,,2025-07-11,2460.355,2.0,,,Canada
345,Pooja,Male,43.0,Ahmedabad,,,2460.355,3.0,,,UK
C346,Pooja,Female,43.0,Bangalore,,2025-05-03,2460.355,3.0,user345@mail.com,9368527784,Canada
C347,Unknown,Male,67.0,Bangalore,2023-07-11,2025-05-16,2460.355,3.0,user346@mail.com,,Unknown
348,Amit,Male,43.0,Kolkata,2021-07-13,,2460.355,4.0,,9852108326,Australia
349,Ravi,Unknown,43.0,Chennai,2021-03-15,2024-04-03,2460.355,4.0,,,USA
C350,Ravi,Male,43.0,Bangalore,,,4408.13,3.0,,9483049485,UK
,Sneha,Female,43.0,Delhi,2025-03-02,,2460.355,3.0,,9396252097,Unknown
352,Neha,Male,43.0,Hyderabad,,,2460.355,3.0,,9640972891,UK
C353,Ankit,Unknown,43.0,Bangalore,2026-01-18,,2460.355,3.0,,9983356733,Australia
C354,Ravi,Unknown,43.0,Chennai,,,2460.355,3.0,,,Canada
C355,Unknown,Female,43.0,Pune,,,2209.73,3.0,user354@mail.com,,Canada
C356,Unknown,Male,54.0,Chennai,2023-07-22,,2460.355,3.0,,,India
357,Ankit,Male,43.0,Chennai,2025-10-26,,2460.355,3.0,,9544009651,USA
C358,Pooja,Female,43.0,Bangalore,,2022-09-06,2460.355,3.0,,9531164560,Australia
359,Unknown,Male,43.0,Kolkata,,,2460.355,3.0,,9819682065,USA
,Priya,Unknown,53.0,Unknown,,2023-12-04,2460.355,3.0,,,USA
361,Amit,Female,61.0,Kolkata,,2023-12-08,2460.355,3.0,,,Canada
C362,Unknown,Female,43.0,Hyderabad,2021-07-21,,3515.46,1.0,,9604426628,USA
363,Simran,Male,43.0,Unknown,2022-12-08,,4159.19,3.0,,,Unknown
C364,Neha,Unknown,43.0,Ahmedabad,2021-10-09,,2460.355,3.0,user363@mail.com,9722372323,USA
365,Ravi,Male,43.0,Unknown,2023-12-21,2025-09-02,2460.355,3.0,,,Unknown
C366,Rahul,Male,43.0,Bangalore,2021-11-01,,2390.33,3.0,,,Australia
C367,Rahul,Male,43.0,Bangalore,2023-12-20,,2460.355,3.0,,,USA
C368,Ravi,Unknown,43.0,Chennai,2020-12-10,,2460.355,3.0,,,Canada
369,Unknown,Female,43.0,Hyderabad,,,2460.355,3.0,,9679599583,Unknown
370,Rahul,Female,43.0,Hyderabad,2021-05-30,2023-11-27,2460.355,3.0,,,USA
C371,Ankit,Male,38.0,Kolkata,2025-03-24,,3489.73,3.0,,,India
372,Neha,Male,43.0,Ahmedabad,,2025-10-04,2460.355,3.0,,,India
373,Neha,Unknown,43.0,Hyderabad,2025-05-07,,2460.355,3.0,user372@mail.com,,Canada
,Amit,Male,43.0,Ahmedabad,2021-01-14,2020-10-26,2460.355,3.0,,,Unknown
,Pooja,Female,59.0,Unknown,,2024-10-21,2460.355,2.0,,,Australia
,Simran,Female,43.0,Ahmedabad,,,3757.79,3.0,,,India
C377,Ravi,Male,43.0,Unknown,2024-06-27,,2460.355,3.0,,,Unknown
C378,Kiran,Male,53.0,Bangalore,2023-03-04,2023-09-23,4732.23,1.0,,,Australia
379,Rahul,Female,21.0,Bangalore,2026-01-21,2024-02-01,4552.18,3.0,,,Australia
380,Unknown,Unknown,43.0,Hyderabad,2023-06-22,,2460.355,3.0,user379@mail.com,,Australia
C381,Priya,Female,66.0,Mumbai,2021-10-06,,2460.355,1.0,,,Unknown
,Ankit,Unknown,43.0,Bangalore,,,879.23,1.0,user381@mail.com,,USA
383,Sneha,Male,43.0,Mumbai,,,2460.355,3.0,,,India
384,Priya,Female,50.0,Ahmedabad,2021-07-30,,2460.355,3.0,user383@mail.com,9352299173,UK
385,Kiran,Male,43.0,Ahmedabad,,2024-12-12,2460.355,3.0,,,Australia
C386,Ravi,Female,43.0,Mumbai,2023-04-10,,2460.355,3.0,user385@mail.com,,India
C387,Simran,Unknown,43.0,Delhi,2020-09-26,,2460.355,3.0,,,UK
C388,Unknown,Unknown,43.0,Delhi,2023-06-18,2024-05-08,2460.355,3.0,,,Canada
,Ankit,Unknown,43.0,Hyderabad,,2021-05-01,2450.4,3.0,,9576041210,India
,Ravi,Unknown,43.0,Mumbai,,,2460.355,5.0,,,UK
,Pooja,Male,43.0,Kolkata,,2022-06-07,2137.05,3.0,,,Australia
C392,Unknown,Male,43.0,Delhi,,,2460.355,3.0,,9938137358,Canada
393,Amit,Female,47.0,Chennai,,,2460.355,3.0,user392@mail.com,9932172323,Australia
394,Amit,Male,41.0,Delhi,,,2460.355,3.0,,,UK
395,Amit,Female,43.0,Delhi,,,2460.355,3.0,,,India
396,Neha,Unknown,43.0,Unknown,,,2460.355,3.0,,,USA
C397,Kiran,Unknown,43.0,Pune,,2024-03-27,2460.355,3.0,,,UK
398,Neha,Unknown,43.0,Pune,2021-12-16,2020-08-06,2460.355,3.0,,,Australia
399,Kiran,Unknown,43.0,Bangalore,,2024-05-06,2460.355,3.0,,,Unknown
C400,Sneha,Unknown,43.0,Mumbai,2024-04-28,2022-12-08,2460.355,3.0,,9885972052,Unknown
,Unknown,Male,43.0,Delhi,,,1363.09,3.0,,,Canada
,Unknown,Male,43.0,Kolkata,2025-09-01,2025-04-04,2460.355,3.0,,,Canada
403,Unknown,Female,43.0,Mumbai,2025-11-15,,2460.355,3.0,,,Australia
404,Kiran,Male,43.0,Bangalore,,,4857.36,3.0,,,UK
,Unknown,Female,43.0,Ahmedabad,,,1349.61,3.0,user404@mail.com,9636996305,Australia
C406,Kiran,Female,43.0,Mumbai,,,2460.355,1.0,,9992472126,India
407,Kiran,Male,48.0,Hyderabad,2021-01-14,2024-04-21,2460.355,3.0,,9776477944,Unknown
408,Pooja,Female,43.0,Hyderabad,,2025-12-19,2460.355,3.0,,,UK
,Priya,Unknown,43.0,Kolkata,,,2460.355,3.0,,,Canada
,Simran,Male,69.0,Delhi,2020-12-27,2022-04-06,2460.355,3.0,user409@mail.com,9216644287,Canada
C411,Neha,Male,43.0,Mumbai,,,2460.355,3.0,,,Australia
,Unknown,Male,48.0,Mumbai,2025-10-25,,2862.72,3.0,user411@mail.com,,Canada
413,Pooja,Male,43.0,Delhi,2023-08-04,,4728.52,3.0,user412@mail.com,9471325933,UK
414,Ankit,Female,43.0,Chennai,2025-10-15,,2460.355,3.0,user413@mail.com,9383018930,Canada
415,Priya,Male,36.0,Mumbai,2020-10-27,,227.85,3.0,,,Australia
416,Sneha,Male,43.0,Ahmedabad,2023-12-09,,2460.355,3.0,,9673173207,Unknown
C417,Unknown,Male,59.0,Kolkata,,,546.0,3.0,,,Canada
,Priya,Female,43.0,Pune,2024-10-26,2025-02-19,2460.355,3.0,user417@mail.com,,Unknown
C419,Kiran,Female,43.0,Pune,2021-01-01,,2460.355,3.0,,,Unknown
,Ankit,Male,43.0,Bangalore,2025-04-15,,3002.44,3.0,,,India
,Rahul,Female,43.0,Ahmedabad,,,2460.355,3.0,,,USA
C422,Ravi,Male,43.0,Chennai,,,2460.355,3.0,,,Unknown
C423,Pooja,Unknown,43.0,Kolkata,,,2460.355,3.0,,,UK
424,Kiran,Female,43.0,Unknown,,,1215.44,3.0,,,Unknown
C425,Kiran,Male,43.0,Pune,,2023-08-03,181.6,3.0,,,Canada
426,Simran,Male,43.0,Chennai,2022-10-15,2021-06-08,2460.355,2.0,user425@mail.com,9186474131,India
427,Rahul,Male,43.0,Mumbai,,2022-03-01,2460.355,3.0,,,USA
428,Sneha,Female,43.0,Pune,2025-09-13,2021-12-25,2460.355,3.0,,9343721344,USA
429,Rahul,Unknown,43.0,Chennai,2022-08-14,2026-01-01,2019.54,3.0,user428@mail.com,9479080007,India
430,Ravi,Female,43.0,Delhi,,2025-06-21,2460.355,3.0,user429@mail.com,,Australia
C431,Ankit,Unknown,43.0,Ahmedabad,2023-12-27,,2460.355,3.0,user430@mail.com,,USA
432,Amit,Female,43.0,Chennai,,,2460.355,1.0,,,Canada
C433,Pooja,Female,43.0,Unknown,2025-07-20,2023-03-25,1280.89,3.0,,,India
,Amit,Unknown,43.0,Bangalore,,,2460.355,3.0,,,USA
C435,Neha,Female,43.0,Hyderabad,,,2460.355,4.0,,,Australia
436,Pooja,Male,43.0,Mumbai,2025-06-22,,2460.355,3.0,,9619045353,Australia
437,Pooja,Female,62.0,Mumbai,2022-01-22,,2460.355,3.0,user436@mail.com,,Australia
438,Unknown,Female,43.0,Hyderabad,2023-06-20,,2460.355,3.0,user437@mail.com,,UK
,Ravi,Male,39.0,Mumbai,2022-08-22,,2460.355,3.0,,9712444715,Unknown
440,Sneha,Unknown,43.0,Mumbai,,2020-10-13,2128.29,3.0,,,UK
441,Sneha,Unknown,43.0,Pune,2024-11-06,,2460.355,3.0,,,India
442,Kiran,Female,43.0,Ahmedabad,,,2460.355,3.0,user441@mail.com,,USA
443,Pooja,Male,43.0,Bangalore,,,3446.62,3.0,,,Canada
C444,Rahul,Unknown,35.0,Bangalore,2025-01-13,,2460.355,3.0,,9118384133,India
445,Sneha,Female,43.0,Hyderabad,2025-10-29,,2701.25,3.0,,9505134338,UK
446,Neha,Female,43.0,Kolkata,2021-04-09,,2460.355,3.0,,,USA
447,Unknown,Unknown,43.0,Chennai,,2020-11-27,1791.03,3.0,,,Canada
C448,Unknown,Male,43.0,Pune,,2025-12-08,2460.355,3.0,,,USA
449,Amit,Female,43.0,Ahmedabad,2024-06-23,,2214.97,3.0,,,Australia
,Rahul,Female,43.0,Unknown,2020-11-28,2023-08-06,2460.355,3.0,,,Unknown
C451,Priya,Female,43.0,Ahmedabad,,2021-03-20,2460.355,3.0,user450@mail.com,,Canada
452,Amit,Female,43.0,Hyderabad,2024-09-22,,2460.355,1.0,,,Australia
453,Neha,Unknown,43.0,Kolkata,2020-09-21,,2460.355,3.0,,,Unknown
454,Unknown,Male,50.0,Ahmedabad,2022-11-16,,2460.355,3.0,,,Australia
455,Priya,Male,43.0,Ahmedabad,2022-10-08,,2460.355,3.0,,,UK
,Ravi,Unknown,68.0,Unknown,,,2460.355,3.0,user455@mail.com,9304863787,Canada
457,Pooja,Unknown,43.0,Chennai,,2021-11-08,2460.355,3.0,,9982243436,Canada
C458,Amit,Male,37.0,Kolkata,,,2460.355,3.0,,,Unknown
C459,Unknown,Female,43.0,Mumbai,,,389.02,3.0,,,Unknown
,Ankit,Male,43.0,Ahmedabad,2023-07-17,,2460.355,3.0,user459@mail.com,,Canada
461,Amit,Unknown,43.0,Mumbai,2021-10-14,,2460.355,3.0,,,USA
,Priya,Male,43.0,Ahmedabad,2022-01-03,,2658.11,3.0,,,Unknown
,Amit,Female,19.0,Bangalore,2022-09-28,2023-12-15,2460.355,3.0,,,USA
,Unknown,Unknown,43.0,Chennai,,,2460.355,3.0,user463@mail.com,,Australia
C465,Kiran,Male,43.0,Chennai,2021-03-01,,4279.31,3.0,,,UK
466,Neha,Male,43.0,Chennai,2024-09-17,,2460.355,3.0,user465@mail.com,9275967195,Australia
,Ravi,Female,36.0,Bangalore,2024-03-18,,2460.355,2.0,,9165967242,USA
C468,Rahul,Male,43.0,Ahmedabad,,,2460.355,3.0,user467@mail.com,,UK
,Simran,Male,43.0,Ahmedabad,2021-07-20,2023-03-17,2957.5,3.0,,,Canada
C470,Neha,Male,43.0,Mumbai,,,2460.355,5.0,,,India
471,Unknown,Male,43.0,Bangalore,,2021-09-19,3175.84,3.0,,9730130968,India
472,Ravi,Male,43.0,Bangalore,,,2460.355,3.0,user471@mail.com,,UK
473,Unknown,Female,43.0,Unknown,,,2460.355,3.0,user472@mail.com,,Australia
C474,Rahul,Male,43.0,Unknown,,,2460.355,3.0,,9423224426,USA
475,Pooja,Female,43.0,Delhi,2022-01-03,,2460.355,5.0,,,Australia
C476,Kiran,Unknown,43.0,Mumbai,2023-05-18,,2460.355,3.0,,9383561333,India
,Sneha,Female,43.0,Unknown,,,2460.355,3.0,,,USA
,Unknown,Unknown,67.0,Ahmedabad,,,4296.84,3.0,,9330212564,Canada
479,Unknown,Female,48.0,Bangalore,,,2460.355,3.0,,9546108254,UK
480,Priya,Unknown,43.0,Delhi,,2024-01-20,2460.355,2.0,,9467334474,Canada
C481,Ravi,Unknown,43.0,Mumbai,2024-11-04,,2460.355,3.0,,,Unknown
482,Priya,Male,43.0,Ahmedabad,2023-07-06,,4515.57,3.0,,,USA
C483,Priya,Male,43.0,Ahmedabad,2021-05-13,,2460.355,3.0,user482@mail.com,,USA
484,Unknown,Male,43.0,Unknown,2023-02-12,,4836.39,3.0,,9372142190,Australia
,Kiran,Unknown,43.0,Pune,2024-09-17,,2460.355,3.0,,,Unknown
C486,Neha,Female,43.0,Pune,,,2460.355,3.0,user485@mail.com,,India
487,Kiran,Male,39.0,Ahmedabad,,,1368.19,3.0,,,India
488,Unknown,Female,59.0,Bangalore,,,2460.355,2.0,,,Australia
489,Unknown,Female,18.0,Bangalore,,,3922.33,1.0,,,India
490,Priya,Female,43.0,Unknown,2023-11-25,2021-10-25,1342.37,4.0,user489@mail.com,9350200392,USA
,Ravi,Unknown,30.0,Kolkata,,,2460.355,3.0,,,UK
492,Priya,Unknown,43.0,Delhi,,2023-10-21,2104.5,3.0,user491@mail.com,,Australia
C493,Simran,Female,43.0,Unknown,,,4335.51,3.0,,,India
494,Rahul,Male,69.0,Mumbai,2022-02-06,2024-12-22,3462.2,2.0,,,Unknown
,Pooja,Unknown,43.0,Unknown,2022-07-31,,2460.355,3.0,,,UK
496,Neha,Female,43.0,Unknown,2023-04-05,2023-12-20,4364.12,3.0,,,Canada
,Ravi,Male,25.0,Bangalore,2022-02-01,,4359.7,3.0,user496@mail.com,,UK
498,Rahul,Male,43.0,Kolkata,,,4592.8,3.0,user497@mail.com,9266611575,Canada
,Amit,Male,70.0,Chennai,2022-12-14,2025-02-25,2460.355,3.0,user498@mail.com,,India
500,Sneha,Male,43.0,Chennai,2024-12-27,2021-08-01,2460.355,3.0,,,UK
,Simran,Unknown,43.0,Ahmedabad,2024-02-04,,2460.355,3.0,,9115612901,Australia
C502,Kiran,Male,43.0,Kolkata,2021-09-28,,2460.355,3.0,,,India
503,Simran,Female,43.0,Mumbai,2024-12-02,2025-12-23,2460.355,3.0,,,USA
C504,Unknown,Male,43.0,Unknown,,2021-01-30,2350.28,3.0,,,India
505,Pooja,Male,43.0,Kolkata,2023-10-05,,2460.355,3.0,user504@mail.com,,Canada
506,Kiran,Male,50.0,Ahmedabad,2025-06-16,,2460.355,3.0,,,Unknown
507,Sneha,Female,43.0,Pune,2022-03-16,2022-08-25,2460.355,3.0,,,UK
,Neha,Female,43.0,Mumbai,2025-01-14,,2460.355,3.0,user507@mail.com,,USA
509,Ravi,Female,43.0,Unknown,,,2460.355,3.0,,,India
C510,Ravi,Unknown,43.0,Unknown,2020-09-06,,2460.355,3.0,,,Unknown
511,Kiran,Female,43.0,Hyderabad,2020-08-14,,2830.18,3.0,,,USA
C512,Ankit,Female,43.0,Pune,,,2460.355,3.0,,,Canada
513,Ravi,Female,43.0,Delhi,,2024-07-22,2460.355,3.0,,9653719310,Unknown
514,Amit,Unknown,19.0,Ahmedabad,2024-01-20,2024-09-04,3961.91,4.0,,9187979680,Canada
515,Sneha,Unknown,43.0,Pune,2022-05-23,,2460.355,5.0,user514@mail.com,9525854272,Unknown
C516,Simran,Female,43.0,Pune,,2025-09-01,2460.355,3.0,,,Canada
C517,Pooja,Male,53.0,Hyderabad,,,2460.355,3.0,,,Unknown
518,Simran,Male,43.0,Chennai,2025-09-18,2020-11-29,1132.29,3.0,,,UK
519,Rahul,Unknown,41.0,Pune,,2025-10-23,2460.355,3.0,,,USA
C520,Kiran,Male,43.0,Hyderabad,,,1231.52,3.0,,,Canada
C521,Priya,Female,43.0,Ahmedabad,,,2460.355,3.0,,,Canada
522,Sneha,Unknown,43.0,Chennai,,2021-11-15,2460.355,3.0,,9231352830,India
523,Ankit,Male,43.0,Chennai,,,2460.355,3.0,,,Canada
C524,Unknown,Male,43.0,Pune,2023-01-17,,2460.355,2.0,,,UK
C525,Neha,Unknown,43.0,Unknown,,,2460.355,3.0,,,UK
C526,Neha,Unknown,49.0,Bangalore,,2021-06-22,2460.355,5.0,user525@mail.com,,Unknown
527,Kiran,Female,43.0,Chennai,2021-10-06,,401.06,3.0,user526@mail.com,9523534976,USA
,Neha,Male,63.0,Hyderabad,,2020-12-14,2460.355,5.0,,,Canada
529,Amit,Unknown,43.0,Chennai,,,2460.355,3.0,,,Unknown
530,Ravi,Unknown,43.0,Pune,,,2150.99,4.0,,9751971877,USA
C531,Pooja,Unknown,43.0,Pune,,,2460.355,3.0,,9549743856,Australia
532,Neha,Male,43.0,Mumbai,2025-11-03,2021-06-18,2460.355,3.0,,,UK
C533,Priya,Female,43.0,Unknown,,,4362.63,3.0,,,USA
534,Ankit,Male,43.0,Unknown,2022-05-18,2023-03-07,2460.355,3.0,,,USA
,Kiran,Male,43.0,Pune,2021-09-02,,2460.355,3.0,,,India
C536,Unknown,Unknown,43.0,Mumbai,,,2460.355,3.0,user535@mail.com,,Canada
C537,Ravi,Unknown,18.0,Hyderabad,,,204.48,3.0,user536@mail.com,,Unknown
,Neha,Male,44.0,Chennai,2024-05-28,,1415.09,3.0,,9336007577,Australia
C539,Neha,Unknown,67.0,Ahmedabad,,,2460.355,3.0,,9142310025,Canada
540,Rahul,Female,56.0,Mumbai,,,2460.355,3.0,,,UK
541,Unknown,Female,40.0,Kolkata,,2023-11-16,842.95,3.0,,,Canada
542,Kiran,Male,43.0,Bangalore,,,2460.355,1.0,user541@mail.com,,Australia
,Ravi,Unknown,43.0,Hyderabad,,,2460.355,3.0,,9393469192,USA
544,Simran,Female,43.0,Kolkata,2024-11-25,2022-02-15,2460.355,3.0,,,India
545,Rahul,Male,22.0,Delhi,2023-07-15,,2460.355,3.0,,9970531318,USA
546,Ankit,Female,41.0,Chennai,2024-03-17,,3200.43,3.0,,,Canada
547,Neha,Unknown,43.0,Bangalore,,,2460.355,3.0,user546@mail.com,,Canada
C548,Neha,Male,58.0,Hyderabad,,,2460.355,3.0,,,UK
,Kiran,Female,43.0,Delhi,2021-02-14,2024-03-24,2460.355,3.0,,9238601450,USA
,Simran,Unknown,43.0,Mumbai,2023-10-15,,1752.13,3.0,,,USA
C551,Kiran,Unknown,43.0,Pune,2020-11-14,,2449.97,3.0,,,Australia
552,Neha,Male,43.0,Kolkata,2022-09-13,2025-11-08,2460.355,3.0,,,Australia
553,Unknown,Female,43.0,Bangalore,,,2460.355,3.0,,,USA
554,Unknown,Male,44.0,Delhi,,2022-12-03,2460.355,5.0,,,UK
555,Amit,Unknown,43.0,Pune,,,2460.355,3.0,,9464381810,USA
556,Simran,Unknown,43.0,Unknown,2022-01-07,,2460.355,3.0,user555@mail.com,,USA
557,Priya,Male,43.0,Bangalore,,,2460.355,3.0,,,UK
558,Simran,Male,43.0,Hyderabad,2022-06-07,,631.05,4.0,,,India
559,Unknown,Unknown,43.0,Delhi,2022-03-29,2020-08-10,2460.355,1.0,,,Australia
,Ankit,Unknown,43.0,Unknown,,,2460.355,3.0,,,Australia
561,Ankit,Male,43.0,Hyderabad,2022-01-22,,2460.355,3.0,,,Canada
562,Amit,Male,59.0,Ahmedabad,,,1400.49,3.0,,9228515441,India
563,Sneha,Female,43.0,Delhi,,,2460.355,3.0,,,India
564,Pooja,Male,56.0,Mumbai,2023-10-22,,2460.355,3.0,,,India
C565,Unknown,Female,60.0,Bangalore,,,4274.2,3.0,,,Australia
,Amit,Female,34.0,Bangalore,,2024-04-06,2460.355,3.0,user565@mail.com,9893648062,Unknown
567,Unknown,Unknown,24.0,Hyderabad,2022-04-09,,1344.15,3.0,,,UK
,Unknown,Male,43.0,Bangalore,,,2460.355,3.0,,,USA
,Amit,Male,43.0,Kolkata,,,2460.355,5.0,,,Australia
570,Priya,Male,43.0,Pune,2020-10-04,,2460.355,3.0,,,Australia
,Kiran,Female,35.0,Kolkata,,,2460.355,3.0,,,India
572,Ankit,Unknown,43.0,Ahmedabad,2022-12-13,,2427.04,3.0,,9172362484,Canada
573,Priya,Female,43.0,Kolkata,2021-01-22,,2460.355,3.0,,,Canada
574,Sneha,Female,43.0,Kolkata,,,2460.355,3.0,user573@mail.com,,Australia
575,Kiran,Female,62.0,Delhi,2022-08-28,,146.24,3.0,,,India
576,Ravi,Female,43.0,Kolkata,,,2460.355,1.0,user575@mail.com,,Canada
577,Ankit,Male,52.0,Kolkata,,,2460.355,4.0,,,Unknown
578,Priya,Female,45.0,Unknown,,,2460.355,3.0,,,USA
,Amit,Male,58.0,Pune,2024-11-20,,2460.355,5.0,,,UK
,Ankit,Male,43.0,Hyderabad,2025-11-15,,2460.355,3.0,user579@mail.com,,Unknown
,Ankit,Male,43.0,Kolkata,2021-03-11,2022-12-31,2460.355,3.0,user580@mail.com,9376435221,Canada
582,Ravi,Female,70.0,Mumbai,,,2460.355,3.0,,,USA
583,Ankit,Unknown,43.0,Unknown,2023-05-02,,2460.355,4.0,,,Unknown
584,Kiran,Male,43.0,Kolkata,,,372.69,3.0,user583@mail.com,,Canada
C585,Neha,Unknown,43.0,Mumbai,,,2983.0,3.0,,,Canada
,Amit,Unknown,43.0,Delhi,,,2460.355,3.0,,,Canada
C587,Amit,Female,43.0,Mumbai,2021-06-15,2025-04-08,2460.355,2.0,user586@mail.com,9676443924,Canada
588,Sneha,Male,43.0,Chennai,,,2460.355,3.0,,9501194800,India
,Simran,Male,43.0,Chennai,,,2460.355,3.0,,,Canada
C590,Rahul,Male,43.0,Unknown,2023-07-07,2025-11-04,2460.355,3.0,,,Unknown
,Neha,Male,43.0,Bangalore,,,2460.355,3.0,,,Australia
,Amit,Female,43.0,Bangalore,,,2460.355,3.0,,,Unknown
593,Sneha,Female,45.0,Pune,,,1406.23,3.0,,9358505055,India
594,Sneha,Unknown,43.0,Unknown,2024-03-29,,2460.355,3.0,,,USA
C595,Unknown,Unknown,43.0,Mumbai,2021-07-08,2023-11-17,2460.355,3.0,,,USA
596,Simran,Female,20.0,Unknown,2024-09-09,,2556.72,3.0,user595@mail.com,9364887378,USA
597,Sneha,Male,25.0,Pune,2021-03-26,,2460.355,4.0,user596@mail.com,,Unknown
C598,Sneha,Unknown,43.0,Unknown,2025-12-18,2025-12-19,2460.355,3.0,,,Unknown
,Ankit,Female,43.0,Unknown,,2023-03-05,2460.355,3.0,,,USA
600,Ravi,Female,56.0,Chennai,,,2460.355,3.0,,,India
C601,Simran,Unknown,55.0,Delhi,2024-10-02,,2460.355,3.0,,,Unknown
602,Ravi,Unknown,68.0,Hyderabad,2022-11-30,,2460.355,3.0,,,Unknown
,Priya,Unknown,43.0,Pune,2021-01-25,,2460.355,3.0,,,India
,Ankit,Unknown,43.0,Unknown,2023-06-17,,2460.355,3.0,user603@mail.com,,India
605,Unknown,Female,43.0,Kolkata,2021-12-27,,2460.355,3.0,,9667965828,Canada
,Sneha,Male,43.0,Pune,,2024-04-24,2460.355,3.0,,,USA
C607,Amit,Male,43.0,Mumbai,2023-02-26,2021-05-18,2460.355,3.0,,,India
,Kiran,Male,43.0,Chennai,,,2460.355,3.0,,,UK
,Priya,Male,43.0,Mumbai,,,2460.355,3.0,user608@mail.com,,Australia
610,Unknown,Female,43.0,Bangalore,,,3188.92,1.0,,9808149465,USA
611,Amit,Female,43.0,Hyderabad,,2023-07-09,2460.355,3.0,,,UK
C612,Priya,Female,22.0,Hyderabad,2023-03-19,,2460.355,3.0,user611@mail.com,,India
613,Unknown,Unknown,24.0,Delhi,,2021-09-01,369.13,1.0,,,USA
614,Unknown,Female,43.0,Unknown,2022-12-04,,2460.355,3.0,,9670728906,Canada
615,Ravi,Unknown,43.0,Hyderabad,2022-07-11,2024-01-02,2460.355,3.0,,,Canada
616,Sneha,Female,43.0,Bangalore,2021-04-19,2025-08-02,2460.355,3.0,,,UK
617,Unknown,Male,43.0,Bangalore,2021-06-12,,2783.92,3.0,user616@mail.com,,India
618,Unknown,Female,42.0,Kolkata,,2026-01-21,2184.99,2.0,,,Australia
,Amit,Unknown,43.0,Ahmedabad,,,2460.355,3.0,,,UK
,Rahul,Unknown,43.0,Bangalore,2022-02-02,2021-07-19,4345.4,2.0,,9152699413,UK
621,Sneha,Male,43.0,Kolkata,2025-12-01,,2460.355,3.0,,,UK
622,Unknown,Male,63.0,Mumbai,2025-11-05,,2460.355,3.0,,,Canada
,Neha,Female,43.0,Chennai,,2023-09-30,2460.355,5.0,,9532732502,Canada
624,Unknown,Male,43.0,Ahmedabad,2020-08-31,2023-09-01,2460.355,3.0,user623@mail.com,9944457701,UK
,Pooja,Male,43.0,Mumbai,,,2663.0,3.0,,,USA
626,Ravi,Unknown,60.0,Mumbai,2021-05-19,2022-04-16,2460.355,3.0,,,USA
C627,Unknown,Male,51.0,Pune,2025-05-24,,510.14,3.0,user626@mail.com,,Canada
,Ankit,Female,43.0,Ahmedabad,,,2460.355,3.0,,,Australia
C629,Neha,Unknown,43.0,Chennai,,,2460.355,3.0,,,Canada
C630,Simran,Unknown,43.0,Unknown,,,1910.45,3.0,,,Canada
C631,Unknown,Male,43.0,Delhi,,,2460.355,3.0,,9403556129,UK
632,Sneha,Unknown,43.0,Delhi,,,1933.13,3.0,user631@mail.com,,Canada
,Sneha,Male,43.0,Hyderabad,2025-08-19,,2460.355,3.0,,9868077386,Canada
634,Priya,Female,43.0,Hyderabad,,,2460.355,3.0,user633@mail.com,,India
C635,Pooja,Unknown,35.0,Kolkata,2020-09-26,,2460.355,3.0,,,Unknown
,Ravi,Unknown,43.0,Unknown,2023-09-09,,2460.355,3.0,,,UK
